,WT1
1721,162.6770175
1722,187.8138383
1723,154.4711959
1724,101.70374
1725,79.29558726
1726,73.60434719
1727,65.62157519
1728,51.95978418
1729,36.86220634
1730,34.14515546
1731,35.79069332
1732,37.35969453
1733,37.35969453
1734,42.31616699
1735,59.88898053
1736,71.3005942
1737,106.9130153
1738,128.5769858
1739,130.6441586
1740,126.9232476
1741,95.33684787
1742,61.28194746
1743,35.90549828
1744,19.41185143
1745,9.075646958
1746,2.851714377
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,1.044766208
1754,5.183758594
1755,7.639354824
1756,11.17603115
1757,23.58309855
1758,30.66273815
1759,26.91244258
1760,38.85215909
1761,16.54172727
1762,8.704990923
1763,26.87417425
1764,34.48957036
1765,26.41495439
1766,14.74311613
1767,9.260974975
1768,8.226226879
1769,9.199198969
1770,8.843986936
1771,5.338198609
1772,4.689550548
1773,5.338198609
1774,5.677966641
1775,6.666382733
1776,7.91734685
1777,8.704990923
1778,9.291862978
1779,11.19147516
1780,19.64146137
1781,31.19849466
1782,44.13773913
1783,59.88898053
1784,88.30846049
1785,137.5898591
1786,181.3738264
1787,146.3692454
1788,118.9853042
1789,106.4995808
1790,106.7476415
1791,110.7993001
1792,103.1921044
1793,93.02161438
1794,70.92556464
1795,25.53478298
1796,9.477190995
1797,9.353638984
1798,14.09255465
1799,26.606296
1800,36.47952312
1801,41.51253223
1802,37.89545104
1803,33.26498405
1804,33.41805734
1805,36.36471815
1806,37.13008459
1807,34.14515546
1808,66.90739081
1809,188.9564211
1810,243.7461254
1811,245.7187508
1812,245.2513306
1813,244.8659139
1814,243.9839356
1815,242.2399935
1816,244.1852845
1817,245.7597526
1818,247.965648
1819,245.6203466
1820,240.3375112
1821,239.1880948
1822,238.1179485
1823,236.017291
1824,215.9223217
1825,192.6957828
1826,178.4654339
1827,173.0641335
1828,170.2596122
1829,163.7157291
1830,137.0110507
1831,82.85112441
1832,84.4221757
1833,250
1834,250
1835,250
1836,250
1837,250
1838,250
1839,250
1840,250
1841,250
1842,250
1843,248.8758874
1844,243.9443006
1845,246.3091764
1846,247.8672438
1847,247.4080239
1848,244.3738927
1849,205.5758067
1850,120.2256079
1851,102.1171745
1852,102.8613567
1853,99.96731485
1854,87.97771285
1855,72.05065331
1856,115.0990195
1857,250
1858,250
1859,250
1860,250
1861,250
1862,250
1863,250
1864,249.6467208
1865,246.8914016
1866,244.4558962
1867,192.4880405
1868,210.35388
1869,245.6121462
1870,250
1871,250
1872,250
1873,249.9911357
1874,239.9411608
1875,227.4561207
1876,222.3035644
1877,216.3979423
1878,200.589991
1879,174.622201
1880,193.3190098
1881,249.4171108
1882,250
1883,250
1884,248.7528821
1885,241.9229132
1886,223.8889663
1887,209.3151684
1888,197.5777273
1889,194.4615925
1890,182.9318938
1891,104.7631557
1892,116.0912624
1893,153.6402266
1894,186.4635132
1895,196.8506292
1896,151.5628034
1897,94.84072641
1898,59.78182923
1899,42.6376209
1900,38.89042741
1901,39.08176902
1902,40.60174616
1903,45.2628278
1904,70.81841334
1905,210.1461377
1906,244.5543005
1907,230.8250997
1908,178.3615627
1909,130.4787848
1910,113.1145336
1911,108.0706321
1912,109.6416834
1913,119.4814257
1914,127.0886215
1915,83.92605424
1916,72.31853157
1917,59.03177011
1918,44.29846608
1919,41.72683483
1920,34.87225358
1921,16.61826392
1922,5.106538587
1923,0
1924,0
1925,0
1926,0
1927,0
1928,3.145150404
1929,61.60340136
1930,101.4556792
1931,73.33646894
1932,53.78135631
1933,34.48957036
1934,23.43002526
1935,15.47021425
1936,14.5135062
1937,17.07748378
1938,20.17721788
1939,10.28027907
1940,9.770627023
1941,10.31116707
1942,9.84784703
1943,11.4137721
1944,23.69790351
1945,37.47449949
1946,44.03058783
1947,43.60198262
1948,38.85215909
1949,33.37978902
1950,22.24370727
1951,11.25325116
1952,18.30207009
1953,0
1954,0
1955,5.693410642
1956,11.23780716
1957,10.6200471
1958,5.832406655
1959,1.909630289
1960,1.647082264
1961,2.372950332
1962,5.230090599
1963,6.218506691
1964,6.52738672
1965,7.052482769
1966,5.152870592
1967,1.662526266
1968,0
1969,0
1970,0
1971,0
1972,1.585306258
1973,4.071790491
1974,6.650938731
1975,7.330474795
1976,14.01601801
1977,9.786071024
1978,33.99208218
1979,54.79929368
1980,39.9052627
1981,22.12890231
1982,10.37294308
1983,7.423138804
1984,6.620050729
1985,5.816962654
1986,6.820822747
1987,10.04861905
1988,16.73306888
1989,14.5135062
1990,8.102674867
1991,8.396110894
1992,14.59004284
1993,26.79763761
1994,52.81699459
1995,68.72896295
1996,61.06764485
1997,47.13797559
1998,32.9971058
1999,16.65653224
2000,24.69287989
2001,10.78993112
2002,3.345922423
2003,16.31211734
2004,25.45824633
2005,15.5467509
2006,9.786071024
2007,9.477190995
2008,12.40874848
2009,19.67972969
2010,24.38673331
2011,26.37668607
2012,20.25375452
2013,8.78221093
2014,4.890322567
2015,4.643218544
2016,5.894182661
2017,9.245530974
2018,17.8045819
2019,27.25685748
2020,34.14515546
2021,42.4233183
2022,53.94208327
2023,49.28100163
2024,54.37068847
2025,41.40538093
2026,9.41541499
2027,0
2028,0
2029,3.176038407
2030,7.237810786
2031,8.380666893
2032,8.303446886
2033,8.365222892
2034,7.083370772
2035,2.388394333
2036,10.18761506
2037,24.80768486
2038,30.9306164
2039,30.96888472
2040,28.74932204
2041,29.66776177
2042,29.93564003
2043,29.59122513
2044,31.31329962
2045,32.9971058
2046,32.19347103
2047,28.02222392
2048,51.26330071
2049,74.30083065
2050,78.31900448
2051,50.03106074
2052,23.39175694
2053,13.86294472
2054,21.09565761
2055,32.80576419
2056,46.70937038
2057,59.62110227
2058,58.76389186
2059,24.00405009
2060,21.47834083
2061,33.03537412
2062,57.15662233
2063,75.42591933
2064,65.67515084
2065,37.89545104
2066,7.840126843
2067,0
2068,0
2069,1.27642623
2070,1.091098212
2071,0.21079013
2072,2.0331823
2073,15.43194593
2074,51.04899811
2075,111.5434823
2076,220.5992574
2077,245.1037242
2078,235.5020354
2079,178.1538204
2080,135.770747
2081,118.1584351
2082,52.9241459
2083,6.511942718
2084,5.955958667
2085,9.832403029
2086,22.58812217
2087,32.84403251
2088,36.6325964
2089,36.05857157
2090,34.64264365
2091,33.37978902
2092,28.94066365
2093,25.61131962
2094,24.15712338
2095,23.35348862
2096,44.35204173
2097,71.56847245
2098,136.3495554
2099,143.9802087
2100,107.1610761
2101,68.40750904
2102,55.17432324
2103,78.26542883
2104,135.6053732
2105,174.9338144
2106,174.2067163
2107,104.5977818
2108,66.0501804
2109,47.51300514
2110,37.28315788
2111,41.61968353
2112,45.74500866
2113,41.83398614
2114,33.76247224
2115,27.06551586
2116,23.5065619
2117,23.162147
2118,21.97582902
2119,21.05738929
2120,37.13008459
2121,88.88726886
2122,160.7034655
2123,131.6364015
2124,108.9801881
2125,80.03976945
2126,68.46108469
2127,59.13892141
2128,45.20925215
2129,33.76247224
2130,22.85600043
2131,5.523526626
2132,6.357502704
2133,7.237810786
2134,9.30730698
2135,15.5467509
2136,28.17529721
2137,43.06622611
2138,62.56776308
2139,78.21185318
2140,88.72189504
2141,89.05264268
2142,85.00098408
2143,91.36787617
2144,144.187951
2145,193.5267521
2146,196.1235311
2147,154.9905517
2148,109.2282488
2149,60.58546399
2150,23.08561036
2151,10.21850306
2152,23.5065619
2153,58.22813535
2154,59.40679967
2155,16.57999559
2156,0
2157,0
2158,0
2159,0
2160,0
2161,2.511946345
2162,10.37294308
2163,17.68977694
2164,15.81462915
2165,9.909623036
2166,7.593022819
2167,6.048622675
2168,11.758187
2169,34.83398526
2170,63.58570045
2171,61.60340136
2172,34.10688714
2173,10.31116707
2174,8.843986936
2175,7.500358811
2176,0
2177,5.538970628
2178,35.4080101
2179,107.5745106
2180,196.3312734
2181,216.6753876
2182,188.9564211
2183,135.6053732
2184,107.1610761
2185,66.85381516
2186,43.49483132
2187,32.95883748
2188,25.49651466
2189,22.05236566
2190,34.10688714
2191,70.81841334
2192,146.6808589
2193,168.9092871
2194,174.1028452
2195,147.8234416
2196,109.4763095
2197,74.46155761
2198,57.04947103
2199,41.40538093
2200,29.39988352
2201,18.99089989
2202,16.35038566
2203,14.28389626
2204,35.21666848
2205,58.33528665
2206,59.56752662
2207,47.45942949
2208,35.52281506
2209,30.28005493
2210,28.55798043
2211,28.71105372
2212,30.01217667
2213,33.18844741
2214,37.97198768
2215,38.46947587
2216,58.76389186
2217,37.81891439
2218,7.160590779
2219,2.017738299
2220,3.237814413
2221,5.369086612
2222,6.975262762
2223,5.770630649
2224,4.782214557
2225,4.226230505
2226,3.006154391
2227,0
2228,1.060210209
2229,3.407698429
2230,2.712718364
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0.133570123
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,8.535106907
2250,44.83422259
2251,75.74737323
2252,110.881987
2253,125.0214487
2254,104.6804687
2255,73.28289328
2256,48.58451816
2257,23.77444016
2258,8.859430938
2259,7.747462834
2260,11.14514315
2261,17.91938687
2262,17.1157521
2263,17.76631358
2264,26.83590593
2265,18.56994835
2266,0
2267,0
2268,0
2269,0
2270,1.909630289
2271,8.411554896
2272,12.06433358
2273,19.1822415
2274,24.84595318
2275,24.50153828
2276,21.55487747
2277,23.31522029
2278,25.84092956
2279,32.23173936
2280,37.01527963
2281,36.09683989
2282,29.20854191
2283,20.02414459
2284,11.45204042
2285,9.044758955
2286,8.102674867
2287,6.728158739
2288,8.334334889
2289,0
2290,15.202336
2291,43.81628522
2292,50.03106074
2293,52.06693548
2294,54.31711282
2295,61.49625006
2296,75.69379758
2297,110.3858656
2298,135.0265649
2299,97.81745518
2300,87.72965212
2301,75.74737323
2302,55.60292845
2303,37.05354795
2304,23.69790351
2305,9.940511039
2306,5.446306619
2307,4.982986576
2308,7.515802812
2309,10.75904312
2310,17.53670365
2311,25.30517305
2312,57.37092493
2313,197.0583715
2314,244.8495132
2315,244.7593093
2316,245.6449476
2317,245.7269512
2318,244.242687
2319,236.6118167
2320,222.5017397
2321,161.9499194
2322,81.52813384
2323,15.50848257
2324,6.403834708
2325,4.535110534
2326,4.442446525
2327,5.214646597
2328,6.125842682
2329,6.048622675
2330,7.299586792
2331,10.6509351
2332,19.56492472
2333,32.23173936
2334,47.94161035
2335,68.03247948
2336,130.1480371
2337,240.3771463
2338,250
2339,250
2340,248.3592651
2341,244.5707012
2342,232.7672171
2343,226.0292589
2344,226.3859744
2345,231.9745161
2346,232.5294068
2347,162.8847599
2348,166.9357351
2349,175.1415568
2350,163.4041157
2351,155.7176498
2352,138.6647889
2353,100.6288101
2354,74.67586021
2355,62.72849003
2356,56.72801712
2357,54.42426413
2358,53.62062936
2359,50.6203929
2360,83.84336733
2361,192.799654
2362,232.5294068
2363,228.7640772
2364,202.563543
2365,149.0698956
2366,117.6623137
2367,99.71925412
2368,87.31621757
2369,82.18962912
2370,80.20514327
2371,48.42379121
2372,59.99613183
2373,71.78277506
2374,67.01454211
2375,50.94184681
2376,30.5862015
2377,22.93253707
2378,23.31522029
2379,32.95883748
2380,52.38838939
2381,69.53259771
2382,73.81864979
2383,71.19344289
2384,114.8509587
2385,237.3648826
2386,250
2387,249.1957013
2388,245.8171551
2389,239.5448103
2390,229.2396978
2391,221.2730532
2392,215.2485259
2393,203.2906412
2394,185.6325439
2395,80.70126474
2396,101.1249316
2397,159.6647539
2398,205.783549
2399,215.0899857
2400,178.569305
2401,149.0698956
2402,128.1635513
2403,120.2256079
2404,112.0396038
2405,96.08103007
2406,85.993227
2407,80.28783018
2408,129.1557942
2409,247.3670221
2410,249.6795222
2411,239.9807958
2412,190.6183596
2413,118.241122
2414,77.35464276
2415,71.5148968
2416,71.5148968
2417,70.60411073
2418,62.99636829
2419,28.51971211
2420,23.73617184
2421,25.9174662
2422,27.71607734
2423,28.09876056
2424,20.10068123
2425,9.863291031
2426,5.230090599
2427,0.581446165
2428,0
2429,2.079514305
2430,10.28027907
2431,19.25877814
2432,24.15712338
2433,20.13894955
2434,6.326614701
2435,5.415418616
2436,5.832406655
2437,7.268698789
2438,7.855570844
2439,5.863294658
2440,2.820826374
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,2.697274362
2453,1.49264225
2454,0
2455,0
2456,3.562138443
2457,28.21356553
2458,71.08629159
2459,98.56163738
2460,105.9207724
2461,102.7786698
2462,81.52813384
2463,50.03106074
2464,26.75936929
2465,9.585299005
2466,1.214650224
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,23.12387868
2482,76.7653106
2483,101.0422447
2484,89.71413797
2485,74.72943586
2486,65.83587779
2487,60.04970748
2488,57.58522754
2489,56.94231972
2490,37.81891439
2491,10.52738309
2492,4.967542574
2493,5.214646597
2494,7.871014845
2495,9.013870952
2496,8.087230866
2497,6.465610714
2498,5.214646597
2499,6.342058703
2500,9.260974975
2501,10.74359911
2502,11.23780716
2503,11.68165036
2504,31.9638611
2505,85.33173172
2506,121.4659116
2507,94.59266568
2508,62.24630917
2509,45.1556765
2510,37.43623117
2511,31.69598285
2512,31.19849466
2513,36.6325964
2514,37.28315788
2515,19.1822415
2516,7.515802812
2517,4.303450512
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,1.647082264
2527,4.565998537
2528,18.41687506
2529,55.12074759
2530,82.35500294
2531,103.4401651
2532,112.8664729
2533,112.6184121
2534,105.0939033
2535,84.33948879
2536,64.28218391
2537,48.04876165
2538,30.73927479
2539,9.168310967
2540,9.183754968
2541,10.24939107
2542,5.091094586
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,10.04861905
2553,61.2283718
2554,102.2825483
2555,104.2670342
2556,78.31900448
2557,59.62110227
2558,40.70889746
2559,28.6727854
2560,21.2487309
2561,20.94258432
2562,18.68475331
2563,16.12077573
2564,28.48144378
2565,27.79261399
2566,17.72804526
2567,13.32718821
2568,13.36545653
2569,12.29394351
2570,10.40383108
2571,8.288002884
2572,5.322754607
2573,1.832410282
2574,0
2575,0
2576,3.577582444
2577,50.4060903
2578,131.222967
2579,159.3531404
2580,120.3082948
2581,60.96049355
2582,30.20351828
2583,19.94760794
2584,10.23394707
2585,3.284146417
2586,1.677970267
2587,1.27642623
2588,0.813106186
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,6.496498717
2601,51.58475462
2602,122.5408414
2603,151.7705457
2604,129.4038549
2605,82.93381132
2606,52.70984329
2607,31.31329962
2608,13.86294472
2609,5.013874579
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0.751330181
2617,1.693414269
2618,0
2619,0
2620,0
2621,0
2622,0
2623,2.820826374
2624,20.25375452
2625,108.153319
2626,209.9383954
2627,225.1572879
2628,221.154148
2629,193.9422367
2630,138.3340413
2631,93.51773584
2632,71.08629159
2633,55.977958
2634,35.52281506
2635,20.86604768
2636,43.06622611
2637,62.24630917
2638,49.81675814
2639,33.45632567
2640,21.13392593
2641,10.49649509
2642,3.979126482
2643,0
2644,0
2645,0.040906114
2646,0.674110173
2647,0
2648,3.793798465
2649,75.53307063
2650,220.4010821
2651,236.017291
2652,231.06291
2653,215.4070661
2654,160.7034655
2655,105.4246509
2656,59.35322402
2657,25.11383143
2658,6.033178674
2659,2.820826374
2660,8.426998897
2661,10.43471908
2662,7.932790851
2663,6.110398681
2664,6.357502704
2665,5.786074651
2666,4.071790491
2667,1.183762221
2668,0
2669,0
2670,0
2671,0
2672,0
2673,35.10186352
2674,102.4479222
2675,122.6235283
2676,113.7760289
2677,90.45832016
2678,55.49577715
2679,23.69790351
2680,10.38838708
2681,11.28413916
2682,24.8842215
2683,31.92559278
2684,40.012414
2685,27.94568727
2686,9.260974975
2687,1.894186287
2688,0
2689,0.365230145
2690,1.538974254
2691,0.735886179
2692,0
2693,0
2694,0
2695,0
2696,0
2697,5.647078638
2698,27.21858915
2699,39.08176902
2700,38.58428083
2701,32.9971058
2702,23.69790351
2703,13.78640808
2704,7.871014845
2705,6.666382733
2706,20.33029117
2707,41.83398614
2708,98.39626356
2709,151.4589322
2710,144.6034357
2711,101.7864269
2712,57.42450058
2713,27.94568727
2714,9.276418977
2715,0
2716,0
2717,0
2718,1.291870231
2719,8.164450873
2720,33.49459399
2721,125.8483178
2722,226.2670692
2723,244.2836888
2724,241.011307
2725,221.4315934
2726,152.3937727
2727,72.96143938
2728,24.65461157
2729,4.257118508
2730,0
2731,2.851714377
2732,12.82970002
2733,25.9174662
2734,23.5065619
2735,14.28389626
2736,6.913486756
2737,1.70885827
2738,0
2739,0
2740,0
2741,0
2742,0
2743,2.002294297
2744,10.09495105
2745,70.44338378
2746,168.9092871
2747,202.9790277
2748,202.6674142
2749,175.7647837
2750,131.3056539
2751,92.85624056
2752,60.63903964
2753,33.18844741
2754,11.94952861
2755,9.894179034
2756,23.00907372
2757,27.48646741
2758,22.05236566
2759,10.94437113
2760,4.967542574
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0.735886179
2767,6.63549473
2768,25.99400284
2769,89.54876415
2770,170.0518699
2771,173.2718759
2772,150.8357053
2773,126.5098131
2774,97.73476827
2775,69.74690032
2776,47.83445905
2777,33.95381385
2778,28.21356553
2779,12.98277331
2780,15.43194593
2781,12.75316338
2782,6.867154752
2783,2.481058342
2784,0
2785,0
2786,0.42700615
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,38.62254916
2794,90.54100707
2795,95.17147405
2796,81.36276002
2797,63.90715436
2798,48.58451816
2799,37.58930446
2800,32.76749587
2801,30.28005493
2802,24.34846499
2803,9.925067037
2804,14.89618942
2805,27.90741895
2806,31.73425117
2807,25.5730513
2808,17.1157521
2809,8.24167088
2810,0.890326194
2811,0
2812,0
2813,0
2814,0
2815,0
2816,3.840130469
2817,7.469470808
2818,13.51852982
2819,13.32718821
2820,7.284142791
2821,0.025462113
2822,0
2823,0
2824,0
2825,1.770634276
2826,12.1026019
2827,28.06049224
2828,56.78159277
2829,90.37563325
2830,99.63656721
2831,83.84336733
2832,68.72896295
2833,53.0312972
2834,40.2267166
2835,31.50464124
2836,25.03729479
2837,23.31522029
2838,15.43194593
2839,7.840126843
2840,19.25877814
2841,52.9241459
2842,100.1326887
2843,96.65983844
2844,62.88921699
2845,29.70603009
2846,9.276418977
2847,4.040902488
2848,2.712718364
2849,6.589162726
2850,9.322750981
2851,16.15904405
2852,38.12506097
2853,48.20948861
2854,30.31832325
2855,11.33723546
2856,5.152870592
2857,4.365226518
2858,6.048622675
2859,6.017734672
2860,2.511946345
2861,0
2862,0
2863,0
2864,3.886462473
2865,33.64766728
2866,68.8896899
2867,77.99755057
2868,73.06859068
2869,67.44314732
2870,64.81794042
2871,61.33552311
2872,58.81746751
2873,65.51442389
2874,82.93381132
2875,85.66247936
2876,90.45832016
2877,64.97866738
2878,26.33841774
2879,6.002290671
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,13.78640808
2890,37.39796285
2891,39.0435007
2892,29.8973717
2893,20.06241291
2894,10.32661107
2895,3.299590419
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
