,DT
8285,79.92193333
8286,84.25051667
8287,90.46513333
8288,102.64145
8289,111.9492667
8290,129.388
8291,109.6807667
8292,137.2526833
8293,126.3568833
8294,105.33375
8295,129.51795
8296,140.5081667
8297,134.2128333
8298,139.0241667
8299,133.73
8300,134.545
8301,128.0316667
8302,127.2593333
8303,118.5649167
8304,95.27178333
8305,80.24225
8306,83.70478333
8307,78.27233333
8308,71.76158333
8309,69.67
8310,71.16175
8311,83.49558333
8312,94.77746667
8313,111.99145
8314,148.6618333
8315,137.2506667
8316,142.2368333
8317,132.3938833
8318,131.5331167
8319,108.6052833
8320,114.07625
8321,129.5392667
8322,111.5062667
8323,114.38175
8324,122.4033333
8325,125.72
8326,132.5458333
8327,101.5705833
8328,97.39483333
8329,77.849
8330,72.37933333
8331,71.11033333
8332,69.92433333
8333,74.99616667
8334,73.27716667
8335,86.86033333
8336,102.9885
8337,124.2941
8338,129.9093333
8339,136.4486667
8340,136.6062833
8341,138.1368667
8342,142.4875667
8343,128.44675
8344,132.2628333
8345,120.6899
8346,146.7706667
8347,163.5373333
8348,169.6911667
8349,150.4208333
8350,148.8641667
8351,122.2066667
8352,109.7605
8353,80.02216667
8354,78.356
8355,79.55933333
8356,78.67178333
8357,75.67505
8358,73.92843333
8359,81.58463333
8360,86.22641667
8361,101.26475
8362,108.9525667
8363,106.5563833
8364,105.7329
8365,111.29475
8366,107.81495
8367,101.8581
8368,95.90535
8369,85.68135
8370,86.0682
8371,110.1814667
8372,123.9218333
8373,120.8316667
8374,114.0516667
8375,107.3128333
8376,89.97086667
8377,77.37716667
8378,72.05383333
8379,69.65
8380,69.374
8381,69.23266667
8382,71.4705
8383,80.22216667
8384,86.72016667
8385,108.4476667
8386,102.049
8387,114.0738333
8388,93.7285
8389,102.37
8390,93.15108333
8391,104.6890833
8392,92.95818333
8393,82.59323333
8394,104.8478667
8395,133.2483333
8396,139.425
8397,129.6635
8398,117.8816667
8399,104.031
8400,91.58633333
8401,86.12133333
8402,80.98233333
8403,78.387
8404,80.09216667
8405,77.68316667
8406,79.5891
8407,88.94356667
8408,109.271
8409,127.5341667
8410,123.1446667
8411,124.3716667
8412,124.2933333
8413,146.5483333
8414,121.1333333
8415,118.7766667
8416,112.347
8417,110.686
8418,108.1655
8419,100.9568333
8420,132.2966667
8421,122.84
8422,116.9266667
8423,115.8348333
8424,95.7945
8425,88.98
8426,81.79833333
8427,80.94416667
8428,80.74416667
8429,80.16916667
8430,81.0187
8431,85.6928
8432,108.2027333
8433,150.8083333
8434,147.9925
8435,147.3616667
8436,140.2283333
8437,126.2421667
8438,100.0624167
8439,86.06166667
8440,110.2276667
8441,119.3451667
8442,116.9883333
8443,120.0308333
8444,135.6775
8445,130.25
8446,119.325
8447,112.2916667
8448,92.06666667
8449,106.4013333
8450,94.55753333
8451,89.031
8452,87.91466667
8453,86.938
8454,105.6511667
8455,105.4081667
8456,98.769
8457,107.8795
8458,134.713
8459,122.5142333
8460,147.0905
8461,133.0553333
8462,138.2487167
8463,126.4658333
8464,127.7111667
8465,141.4086667
8466,120.131
8467,116.3046667
8468,111.0143833
8469,130.0738333
8470,128.1886667
8471,110.7183
8472,100.3186333
8473,93.1045
8474,84.17631667
8475,76.41051667
8476,81.23673333
8477,76.53823333
8478,79.08396667
8479,80.01655
8480,104.9302833
8481,114.38345
8482,125.6355
8483,141.2653333
8484,133.1373333
8485,150.2528333
8486,132.2127333
8487,127.5065
8488,139.0441667
8489,138.9755
8490,106.1241333
8491,121.3726
8492,133.9466667
8493,131.1366667
8494,133.0233333
8495,115.1153333
8496,94.87783333
8497,88.66333333
8498,84.78416667
8499,81.99583333
8500,80.04416667
8501,80.47333333
8502,82.29083333
8503,100.7201667
8504,112.5333333
8505,124.155
8506,136.638
8507,130.3861667
8508,140.9966667
8509,153.7541667
8510,142.1408333
8511,132.8861667
8512,119.6058333
8513,134.155
8514,119.5883333
8515,124.5541667
8516,136.925
8517,134.8583333
8518,119.9833333
8519,121.0833333
8520,100.9141667
8521,80.02216667
8522,78.356
8523,79.55933333
8524,78.67178333
8525,75.67505
8526,73.92843333
8527,81.58463333
8528,86.22641667
8529,101.26475
8530,108.9525667
8531,106.5563833
8532,105.7329
8533,111.29475
8534,107.81495
8535,101.8581
8536,95.90535
8537,85.68135
8538,86.0682
8539,110.1814667
8540,123.9218333
8541,120.8316667
8542,114.0516667
8543,107.3128333
8544,89.97086667
8545,80.02216667
8546,78.356
8547,79.55933333
8548,78.67178333
8549,75.67505
8550,73.92843333
8551,81.58463333
8552,86.22641667
8553,101.26475
8554,108.9525667
8555,106.5563833
8556,105.7329
8557,111.29475
8558,107.81495
8559,101.8581
8560,95.90535
8561,85.68135
8562,86.0682
8563,110.1814667
8564,123.9218333
8565,120.8316667
8566,114.0516667
8567,107.3128333
8568,89.97086667
8569,93.1045
8570,84.17631667
8571,76.41051667
8572,81.23673333
8573,76.53823333
8574,79.08396667
8575,80.01655
8576,104.9302833
8577,114.38345
8578,125.6355
8579,141.2653333
8580,133.1373333
8581,150.2528333
8582,132.2127333
8583,127.5065
8584,139.0441667
8585,138.9755
8586,106.1241333
8587,121.3726
8588,133.9466667
8589,131.1366667
8590,133.0233333
8591,115.1153333
8592,94.87783333
8593,83.2
8594,79.9503
8595,77.38925
8596,74.90523333
8597,72.48848333
8598,73.06915
8599,81.97716667
8600,86.35143333
8601,124.7066667
8602,126.0541667
8603,138.9276667
8604,122.3256667
8605,96.262
8606,99.17018333
8607,99.87645
8608,98.48336667
8609,79.583
8610,94.81633333
8611,96.40766667
8612,130.8583333
8613,128.0833333
8614,120.8666667
8615,117.0916667
8616,91.72583333
8617,83.2
8618,79.9503
8619,77.38925
8620,74.90523333
8621,72.48848333
8622,73.06915
8623,81.97716667
8624,86.35143333
8625,124.7066667
8626,126.0541667
8627,138.9276667
8628,122.3256667
8629,96.262
8630,99.17018333
8631,99.87645
8632,98.48336667
8633,79.583
8634,94.81633333
8635,96.40766667
8636,130.8583333
8637,128.0833333
8638,120.8666667
8639,117.0916667
8640,91.72583333
8641,87.51216667
8642,78.87901667
8643,84.50696667
8644,83.72121667
8645,79.43341667
8646,89.42148333
8647,94.1582
8648,95.8932
8649,127.9378333
8650,138.0685
8651,124.983
8652,116.0829667
8653,163.086
8654,142.7195
8655,106.4696667
8656,147.7065
8657,135.6908833
8658,113.1252333
8659,130.5091667
8660,147.7908333
8661,128.842
8662,111.5216667
8663,94.50733333
8664,101.60325
8665,80.24225
8666,83.70478333
8667,78.27233333
8668,71.76158333
8669,69.67
8670,71.16175
8671,83.49558333
8672,94.77746667
8673,111.99145
8674,148.6618333
8675,137.2506667
8676,142.2368333
8677,132.3938833
8678,131.5331167
8679,108.6052833
8680,114.07625
8681,129.5392667
8682,111.5062667
8683,114.38175
8684,122.4033333
8685,125.72
8686,132.5458333
8687,101.5705833
8688,97.39483333
8689,78.53
8690,76.46458333
8691,72.95616667
8692,69.89591667
8693,70.35616667
8694,72.84166667
8695,84.25058333
8696,81.99891667
8697,87.146
8698,88.56093333
8699,108.8105833
8700,115.1826833
8701,114.4319833
8702,105.12625
8703,95.56696667
8704,87.22778333
8705,81.6805
8706,88.13058333
8707,110.7814
8708,115.1216667
8709,114.3791667
8710,110.4464167
8711,98.77558333
8712,94.0205
8713,85.76583333
8714,82.81483333
8715,76.44883333
8716,72.78066667
8717,79.485
8718,72.86066667
8719,77.1395
8720,85.68783333
8721,102.9893833
8722,114.4238333
8723,107.4278333
8724,98.9165
8725,115.5346667
8726,108.5146667
8727,103.4041667
8728,108.0926667
8729,86.35266667
8730,84.94083333
8731,95.385
8732,113.0666667
8733,115.3816667
8734,110.0133333
8735,97.20683333
8736,82.38066667
8737,96.3624
8738,82.5805
8739,78.42563333
8740,78.011
8741,74.35516667
8742,75.209
8743,95.74866667
8744,118.3693333
8745,128.31
8746,141.685
8747,151.445
8748,149.67
8749,140.36
8750,147.295
8751,142.235
8752,139.5
8753,136.4721667
8754,122.1686667
8755,141.1183333
8756,150.135
8757,140.3225
8758,136.0383333
8759,116.4451667
8760,106.3268333
